,realtime_start,date,value
1950,2012-04-30,2004-05-01,169502.0
1951,2015-05-13,2004-05-01,169480.0
1952,2018-06-12,2004-05-01,169481.0
1953,2004-07-16,2004-06-01,175235.0
1954,2004-08-12,2004-06-01,176454.0
1955,2004-09-16,2004-06-01,176105.0
1956,2005-02-15,2004-06-01,176198.0
1957,2005-03-31,2004-06-01,169741.0
1958,2005-07-14,2004-06-01,169052.0
1959,2005-08-11,2004-06-01,169005.0
1960,2006-02-17,2004-06-01,169094.0
1961,2006-03-30,2004-06-01,165739.0
1962,2007-02-16,2004-06-01,165651.0
1963,2007-03-29,2004-06-01,166075.0
1964,2008-02-15,2004-06-01,166427.0
1965,2008-04-30,2004-06-01,166687.0
1966,2009-04-30,2004-06-01,166800.0
1967,2010-04-30,2004-06-01,167141.0
1968,2011-04-29,2004-06-01,167191.0
1969,2012-04-30,2004-06-01,166764.0
1970,2015-05-13,2004-06-01,166740.0
1971,2018-06-12,2004-06-01,166733.0
1972,2004-08-17,2004-07-01,177758.0
1973,2004-09-16,2004-07-01,177568.0
1974,2004-10-15,2004-07-01,177995.0
1975,2005-02-15,2004-07-01,178089.0
1976,2005-03-31,2004-07-01,171265.0
1977,2005-08-11,2004-07-01,171038.0
1978,2005-09-15,2004-07-01,171210.0
1979,2006-03-30,2004-07-01,168974.0
1980,2007-02-16,2004-07-01,168885.0
1981,2007-03-29,2004-07-01,168539.0
1982,2008-02-15,2004-07-01,168718.0
1983,2008-04-30,2004-07-01,168518.0
1984,2009-04-30,2004-07-01,168424.0
1985,2010-04-30,2004-07-01,168837.0
1986,2011-04-29,2004-07-01,168867.0
1987,2012-04-30,2004-07-01,168467.0
1988,2013-05-31,2004-07-01,168475.0
1989,2015-05-13,2004-07-01,168446.0
1990,2018-06-12,2004-07-01,168455.0
1991,2004-09-16,2004-08-01,177001.0
1992,2004-10-15,2004-08-01,177589.0
1993,2004-11-12,2004-08-01,177433.0
1994,2005-02-15,2004-08-01,177527.0
1995,2005-03-31,2004-08-01,170998.0
1996,2005-09-15,2004-08-01,171422.0
1997,2005-10-14,2004-08-01,171293.0
1998,2006-02-17,2004-08-01,171202.0
1999,2006-03-30,2004-08-01,168526.0
2000,2007-03-29,2004-08-01,168365.0
2001,2008-04-30,2004-08-01,168333.0
2002,2009-02-18,2004-08-01,168511.0
2003,2009-04-30,2004-08-01,168409.0
2004,2010-04-30,2004-08-01,168790.0
2005,2011-04-29,2004-08-01,168933.0
2006,2012-04-30,2004-08-01,168612.0
2007,2013-05-31,2004-08-01,168603.0
2008,2015-05-13,2004-08-01,168576.0
2009,2018-06-12,2004-08-01,168592.0
2010,2004-10-19,2004-09-01,179901.0
2011,2004-11-12,2004-09-01,179983.0
2012,2004-12-13,2004-09-01,180001.0
2013,2005-02-15,2004-09-01,180095.0
2014,2005-03-31,2004-09-01,173759.0
2015,2005-10-14,2004-09-01,173983.0
2016,2005-11-15,2004-09-01,173985.0
2017,2006-02-17,2004-09-01,173894.0
2018,2006-03-30,2004-09-01,171453.0
2019,2007-03-29,2004-09-01,171122.0
2020,2008-02-15,2004-09-01,171032.0
2021,2008-04-30,2004-09-01,170756.0
2022,2009-04-30,2004-09-01,170810.0
2023,2010-04-30,2004-09-01,171214.0
2024,2011-04-29,2004-09-01,171421.0
2025,2012-04-30,2004-09-01,171067.0
2026,2013-05-31,2004-09-01,171058.0
2027,2015-05-13,2004-09-01,171026.0
2028,2018-06-12,2004-09-01,171006.0
2029,2004-11-17,2004-10-01,179212.0
2030,2004-12-13,2004-10-01,180220.0
2031,2005-01-13,2004-10-01,180740.0
2032,2005-02-15,2004-10-01,180930.0
2033,2005-03-31,2004-10-01,174242.0
2034,2005-11-15,2004-10-01,174459.0
2035,2005-12-13,2004-10-01,174569.0
2036,2006-02-17,2004-10-01,174478.0
2037,2006-03-30,2004-10-01,171412.0
2038,2007-03-29,2004-10-01,171205.0
2039,2008-04-30,2004-10-01,171103.0
2040,2009-04-30,2004-10-01,170992.0
2041,2010-04-30,2004-10-01,171392.0
2042,2011-04-29,2004-10-01,171464.0
2043,2012-04-30,2004-10-01,171240.0
2044,2015-05-13,2004-10-01,171216.0
2045,2018-06-12,2004-10-01,171247.0
2046,2004-12-17,2004-11-01,180112.0
2047,2005-01-13,2004-11-01,180575.0
2048,2005-02-15,2004-11-01,180375.0
2049,2005-03-31,2004-11-01,173845.0
2050,2005-12-13,2004-11-01,174164.0
2051,2006-01-13,2004-11-01,174097.0
2052,2006-03-30,2004-11-01,171372.0
2053,2007-02-16,2004-11-01,171282.0
2054,2007-03-29,2004-11-01,171145.0
2055,2008-02-15,2004-11-01,170877.0
2056,2008-04-30,2004-11-01,170956.0
2057,2009-02-18,2004-11-01,170867.0
2058,2009-04-30,2004-11-01,171036.0
2059,2010-04-30,2004-11-01,171362.0
2060,2011-04-29,2004-11-01,171357.0
2061,2012-04-30,2004-11-01,171044.0
2062,2015-05-13,2004-11-01,171016.0
2063,2018-06-12,2004-11-01,171015.0
2064,2005-01-19,2004-12-01,182855.0
2065,2005-02-15,2004-12-01,182410.0
2066,2005-03-15,2004-12-01,182692.0
2067,2005-03-31,2004-12-01,176037.0
2068,2006-01-13,2004-12-01,175958.0
2069,2006-02-14,2004-12-01,176480.0
2070,2006-03-30,2004-12-01,173609.0
2071,2007-02-16,2004-12-01,173519.0
2072,2007-03-29,2004-12-01,172913.0
2073,2008-02-15,2004-12-01,172552.0
2074,2008-04-30,2004-12-01,172644.0
2075,2009-04-30,2004-12-01,172730.0
2076,2010-04-30,2004-12-01,173253.0
2077,2011-04-29,2004-12-01,173363.0
2078,2012-04-30,2004-12-01,173136.0
2079,2015-05-13,2004-12-01,173123.0
2080,2018-06-12,2004-12-01,173122.0
2081,2005-02-23,2005-01-01,181738.0
2082,2005-03-15,2005-01-01,183152.0
2083,2005-03-31,2005-01-01,176231.0
2084,2005-04-13,2005-01-01,176051.0
2085,2006-02-14,2005-01-01,175597.0
2086,2006-02-17,2005-01-01,175506.0
2087,2006-03-14,2005-01-01,175420.0
2088,2006-03-30,2005-01-01,172750.0
2089,2007-02-16,2005-01-01,172840.0
2090,2007-03-29,2005-01-01,172316.0
2091,2008-02-15,2005-01-01,171956.0
2092,2008-04-30,2005-01-01,172037.0
2093,2009-02-18,2005-01-01,171947.0
2094,2009-04-30,2005-01-01,172038.0
2095,2010-02-17,2005-01-01,172218.0
2096,2010-04-30,2005-01-01,172671.0
2097,2011-04-29,2005-01-01,172610.0
2098,2012-04-30,2005-01-01,172129.0
2099,2015-05-13,2005-01-01,172092.0
2100,2016-05-13,2005-01-01,171809.0
2101,2017-05-12,2005-01-01,171689.0
2102,2018-06-12,2005-01-01,171553.0
2103,2005-03-23,2005-02-01,183405.0
2104,2005-03-31,2005-02-01,176346.0
2105,2005-04-13,2005-02-01,176256.0
2106,2005-05-18,2005-02-01,176558.0
2107,2006-02-17,2005-02-01,176466.0
2108,2006-03-14,2005-02-01,176743.0
2109,2006-03-30,2005-02-01,173948.0
2110,2006-04-13,2005-02-01,173820.0
2111,2007-03-29,2005-02-01,173092.0
2112,2008-02-15,2005-02-01,172912.0
2113,2008-04-30,2005-02-01,173011.0
2114,2009-02-18,2005-02-01,172922.0
2115,2009-04-30,2005-02-01,173054.0
2116,2010-04-30,2005-02-01,173470.0
2117,2011-04-29,2005-02-01,173261.0
2118,2012-04-30,2005-02-01,172975.0
2119,2015-05-13,2005-02-01,172812.0
2120,2016-05-13,2005-02-01,172997.0
2121,2017-05-12,2005-02-01,173067.0
2122,2018-06-12,2005-02-01,173090.0
2123,2005-04-20,2005-03-01,175621.0
2124,2005-05-18,2005-03-01,176076.0
2125,2005-06-15,2005-03-01,176022.0
2126,2006-03-30,2005-03-01,173415.0
2127,2006-04-13,2005-03-01,173148.0
2128,2006-05-11,2005-03-01,173063.0
2129,2007-02-16,2005-03-01,173242.0
2130,2007-03-29,2005-03-01,172378.0
2131,2008-02-15,2005-03-01,172468.0
2132,2008-04-30,2005-03-01,172212.0
2133,2009-02-18,2005-03-01,172033.0
2134,2009-04-30,2005-03-01,172253.0
2135,2010-04-30,2005-03-01,172767.0
2136,2011-04-29,2005-03-01,172540.0
2137,2012-04-30,2005-03-01,172149.0
2138,2015-05-13,2005-03-01,172068.0
2139,2016-05-13,2005-03-01,172199.0
2140,2017-05-12,2005-03-01,172601.0
2141,2018-06-12,2005-03-01,172750.0
2142,2005-05-18,2005-04-01,177598.0
2143,2005-06-15,2005-04-01,177826.0
2144,2005-07-14,2005-04-01,178209.0
2145,2006-02-17,2005-04-01,178300.0
2146,2006-03-30,2005-04-01,175442.0
2147,2006-05-11,2005-04-01,175301.0
2148,2006-06-13,2005-04-01,175086.0
2149,2007-02-16,2005-04-01,175266.0
2150,2007-03-29,2005-04-01,174088.0
2151,2008-02-15,2005-04-01,174178.0
2152,2008-04-30,2005-04-01,174215.0
2153,2009-04-30,2005-04-01,174286.0
2154,2010-02-17,2005-04-01,174376.0
2155,2010-04-30,2005-04-01,174869.0
2156,2011-04-29,2005-04-01,174810.0
2157,2012-04-30,2005-04-01,174493.0
2158,2015-05-13,2005-04-01,174239.0
2159,2016-05-13,2005-04-01,174294.0
2160,2017-05-12,2005-04-01,173982.0
2161,2018-06-12,2005-04-01,173765.0
2162,2005-06-15,2005-05-01,177034.0
2163,2005-07-14,2005-05-01,177781.0
2164,2005-08-11,2005-05-01,177709.0
2165,2006-02-17,2005-05-01,177801.0
2166,2006-03-30,2005-05-01,174524.0
2167,2006-06-13,2005-05-01,174538.0
2168,2006-07-14,2005-05-01,174478.0
2169,2007-03-29,2005-05-01,173279.0
2170,2008-02-15,2005-05-01,173727.0
2171,2008-04-30,2005-05-01,173196.0
2172,2009-04-30,2005-05-01,172883.0
2173,2010-02-17,2005-05-01,172794.0
2174,2010-04-30,2005-05-01,173448.0
2175,2011-04-29,2005-05-01,173228.0
2176,2012-04-30,2005-05-01,172912.0
2177,2015-05-13,2005-05-01,172701.0
2178,2016-05-13,2005-05-01,172805.0
2179,2017-05-12,2005-05-01,172755.0
2180,2018-06-12,2005-05-01,172790.0
2181,2005-07-14,2005-06-01,180719.0
2182,2005-08-11,2005-06-01,180732.0
2183,2005-09-15,2005-06-01,180999.0
2184,2006-02-17,2005-06-01,181186.0
2185,2006-03-30,2005-06-01,176886.0
2186,2006-07-14,2005-06-01,177252.0
2187,2006-08-11,2005-06-01,177562.0
2188,2007-02-16,2005-06-01,177471.0
2189,2007-03-29,2005-06-01,176353.0
2190,2008-02-15,2005-06-01,176717.0
2191,2008-04-30,2005-06-01,176827.0
2192,2009-04-30,2005-06-01,176698.0
2193,2010-02-17,2005-06-01,176607.0
2194,2010-04-30,2005-06-01,177376.0
2195,2011-04-29,2005-06-01,177407.0
2196,2012-04-30,2005-06-01,177005.0
2197,2013-05-31,2005-06-01,176996.0
2198,2015-05-13,2005-06-01,177704.0
2199,2016-05-13,2005-06-01,177612.0
2200,2017-05-12,2005-06-01,177571.0
2201,2018-06-12,2005-06-01,177593.0
2202,2005-08-16,2005-07-01,182990.0
2203,2005-09-15,2005-07-01,183305.0
2204,2005-10-14,2005-07-01,183129.0
2205,2006-03-30,2005-07-01,180140.0
2206,2006-08-11,2005-07-01,179973.0
2207,2006-09-14,2005-07-01,179721.0
2208,2007-03-29,2005-07-01,178309.0
2209,2008-02-15,2005-07-01,178492.0
2210,2008-04-30,2005-07-01,177891.0
2211,2009-02-18,2005-07-01,178074.0
2212,2009-04-30,2005-07-01,177938.0
2213,2010-02-17,2005-07-01,177756.0
2214,2010-04-30,2005-07-01,178507.0
2215,2011-04-29,2005-07-01,178440.0
2216,2012-04-30,2005-07-01,178229.0
2217,2015-05-13,2005-07-01,178341.0
2218,2016-05-13,2005-07-01,177894.0
2219,2017-05-12,2005-07-01,177881.0
2220,2018-06-12,2005-07-01,177822.0
2221,2005-09-15,2005-08-01,178534.0
2222,2005-10-14,2005-08-01,178804.0
2223,2005-11-15,2005-08-01,178859.0
2224,2006-02-17,2005-08-01,178768.0
2225,2006-03-30,2005-08-01,175898.0
2226,2006-09-14,2005-08-01,175956.0
2227,2006-10-13,2005-08-01,176171.0
2228,2007-03-29,2005-08-01,174636.0
2229,2008-04-30,2005-08-01,174315.0
2230,2009-02-18,2005-08-01,174493.0
2231,2009-04-30,2005-08-01,174323.0
2232,2010-02-17,2005-08-01,174234.0
2233,2010-04-30,2005-08-01,174892.0
2234,2011-04-29,2005-08-01,175092.0
2235,2012-04-30,2005-08-01,174818.0
2236,2015-05-13,2005-08-01,174724.0
2237,2016-05-13,2005-08-01,174885.0
2238,2017-05-12,2005-08-01,174967.0
2239,2018-06-12,2005-08-01,175067.0
2240,2005-10-14,2005-09-01,177058.0
2241,2005-11-15,2005-09-01,177218.0
2242,2005-12-13,2005-09-01,177230.0
2243,2006-02-17,2005-09-01,177141.0
2244,2006-03-30,2005-09-01,174497.0
2245,2006-10-13,2005-09-01,174700.0
2246,2006-11-14,2005-09-01,174513.0
2247,2006-11-30,2005-09-01,174440.0
2248,2007-03-29,2005-09-01,172966.0
2249,2008-02-15,2005-09-01,172792.0
2250,2008-04-30,2005-09-01,172166.0
2251,2009-02-18,2005-09-01,172253.0
2252,2009-04-30,2005-09-01,172212.0
2253,2010-02-17,2005-09-01,172125.0
2254,2010-04-30,2005-09-01,172834.0
2255,2011-04-29,2005-09-01,173158.0
2256,2012-04-30,2005-09-01,172737.0
2257,2013-05-31,2005-09-01,172746.0
2258,2015-05-13,2005-09-01,172720.0
2259,2016-05-13,2005-09-01,172893.0
2260,2017-05-12,2005-09-01,172854.0
2261,2018-06-12,2005-09-01,173016.0
2262,2005-11-16,2005-10-01,176753.0
2263,2005-12-13,2005-10-01,177456.0
2264,2006-01-13,2005-10-01,177245.0
2265,2006-02-17,2005-10-01,177067.0
2266,2006-03-30,2005-10-01,174507.0
2267,2006-11-14,2005-10-01,174744.0
2268,2006-11-30,2005-10-01,174809.0
2269,2006-12-13,2005-10-01,174834.0
2270,2007-02-16,2005-10-01,174746.0
2271,2007-03-29,2005-10-01,173309.0
2272,2008-04-30,2005-10-01,172867.0
2273,2009-04-30,2005-10-01,172671.0
2274,2010-02-17,2005-10-01,172757.0
2275,2010-04-30,2005-10-01,173405.0
2276,2011-04-29,2005-10-01,173345.0
2277,2012-04-30,2005-10-01,173128.0
2278,2015-05-13,2005-10-01,173105.0
2279,2016-05-13,2005-10-01,172973.0
2280,2017-05-12,2005-10-01,172938.0
2281,2018-06-12,2005-10-01,172826.0
2282,2005-12-15,2005-11-01,178901.0
2283,2006-01-13,2005-11-01,179670.0
2284,2006-02-14,2005-11-01,179814.0
2285,2006-03-30,2005-11-01,176759.0
2286,2006-12-13,2005-11-01,176673.0
2287,2007-01-12,2005-11-01,177179.0
2288,2007-02-16,2005-11-01,177089.0
2289,2007-03-29,2005-11-01,175680.0
2290,2008-02-15,2005-11-01,175326.0
2291,2008-04-30,2005-11-01,174808.0
2292,2009-02-18,2005-11-01,174720.0
2293,2009-04-30,2005-11-01,175008.0
2294,2010-02-17,2005-11-01,175273.0
2295,2010-04-30,2005-11-01,175799.0
2296,2011-04-29,2005-11-01,175490.0
2297,2012-04-30,2005-11-01,175418.0
2298,2015-05-13,2005-11-01,175299.0
2299,2016-05-13,2005-11-01,175188.0
2300,2017-05-12,2005-11-01,175285.0
2301,2018-06-12,2005-11-01,175328.0
2302,2006-01-18,2005-12-01,181002.0
2303,2006-02-14,2005-12-01,180578.0
2304,2006-03-14,2005-12-01,180430.0
2305,2006-03-30,2005-12-01,177577.0
2306,2007-01-12,2005-12-01,177554.0
2307,2007-02-14,2005-12-01,177286.0
2308,2007-02-16,2005-12-01,177196.0
2309,2007-03-29,2005-12-01,175799.0
2310,2008-02-15,2005-12-01,175444.0
2311,2008-04-30,2005-12-01,174985.0
2312,2009-02-18,2005-12-01,174897.0
2313,2009-04-30,2005-12-01,174895.0
2314,2010-02-17,2005-12-01,175072.0
2315,2010-04-30,2005-12-01,175857.0
2316,2011-04-29,2005-12-01,175832.0
2317,2012-04-30,2005-12-01,175533.0
2318,2015-05-13,2005-12-01,175200.0
2319,2016-05-13,2005-12-01,175387.0
2320,2017-05-12,2005-12-01,175430.0
2321,2018-06-12,2005-12-01,175369.0
2322,2006-02-22,2006-01-01,183603.0
2323,2006-03-14,2006-01-01,184514.0
2324,2006-03-30,2006-01-01,181669.0
2325,2006-04-13,2006-01-01,181780.0
2326,2007-02-14,2006-01-01,181977.0
2327,2007-03-13,2006-01-01,181941.0
2328,2007-03-29,2006-01-01,180530.0
2329,2008-02-15,2006-01-01,180168.0
2330,2008-04-30,2006-01-01,179537.0
2331,2009-04-30,2006-01-01,179481.0
2332,2010-02-17,2006-01-01,179661.0
2333,2010-04-30,2006-01-01,180340.0
2334,2011-02-15,2006-01-01,180249.0
2335,2011-04-29,2006-01-01,180040.0
2336,2012-04-30,2006-01-01,179491.0
2337,2013-05-31,2006-01-01,179535.0
2338,2015-05-13,2006-01-01,179536.0
2339,2016-05-13,2006-01-01,179441.0
2340,2017-05-12,2006-01-01,179308.0
2341,2018-06-12,2006-01-01,179293.0
2342,2006-03-16,2006-02-01,181966.0
2343,2006-03-30,2006-02-01,178949.0
2344,2006-04-13,2006-02-01,180209.0
2345,2006-05-11,2006-02-01,180148.0
2346,2007-03-13,2006-02-01,180274.0
2347,2007-03-29,2006-02-01,178953.0
2348,2007-04-16,2006-02-01,179031.0
2349,2008-02-15,2006-02-01,178851.0
2350,2008-04-30,2006-02-01,178297.0
2351,2009-02-18,2006-02-01,178118.0
2352,2009-04-30,2006-02-01,177759.0
2353,2010-02-17,2006-02-01,177849.0
2354,2010-04-30,2006-02-01,178494.0
2355,2011-04-29,2006-02-01,178171.0
2356,2012-04-30,2006-02-01,177942.0
2357,2013-05-31,2006-02-01,177781.0
2358,2015-05-13,2006-02-01,177744.0
2359,2016-05-13,2006-02-01,177841.0
2360,2017-05-12,2006-02-01,177901.0
2361,2018-06-12,2006-02-01,177887.0
2362,2006-04-19,2006-03-01,180704.0
2363,2006-05-11,2006-03-01,180638.0
2364,2006-06-13,2006-03-01,180776.0
2365,2007-02-16,2006-03-01,180957.0
2366,2007-03-29,2006-03-01,179476.0
2367,2007-04-16,2006-03-01,179359.0
2368,2007-05-11,2006-03-01,178985.0
2369,2008-04-30,2006-03-01,178740.0
2370,2009-02-18,2006-03-01,178562.0
2371,2009-04-30,2006-03-01,178215.0
2372,2010-02-17,2006-03-01,178304.0
2373,2010-04-30,2006-03-01,179011.0
2374,2011-04-29,2006-03-01,178643.0
2375,2012-04-30,2006-03-01,178403.0
2376,2013-05-31,2006-03-01,178354.0
2377,2015-05-13,2006-03-01,178397.0
2378,2016-05-13,2006-03-01,178446.0
2379,2017-05-12,2006-03-01,178180.0
2380,2018-06-12,2006-03-01,178100.0
2381,2006-05-17,2006-04-01,180436.0
2382,2006-06-13,2006-04-01,181066.0
2383,2006-07-14,2006-04-01,180901.0
2384,2007-02-16,2006-04-01,181081.0
2385,2007-03-29,2006-04-01,179570.0
2386,2007-05-11,2006-04-01,179585.0
2387,2007-06-13,2006-04-01,179968.0
2388,2008-02-15,2006-04-01,180148.0
2389,2008-04-30,2006-04-01,179157.0
2390,2009-02-18,2006-04-01,179068.0
2391,2009-04-30,2006-04-01,178333.0
2392,2010-02-17,2006-04-01,178422.0
2393,2010-04-30,2006-04-01,179236.0
2394,2011-02-15,2006-04-01,179147.0
2395,2011-04-29,2006-04-01,178990.0
2396,2012-04-30,2006-04-01,178659.0
2397,2013-05-31,2006-04-01,178422.0
2398,2015-05-13,2006-04-01,178192.0
2399,2016-05-13,2006-04-01,178037.0
2400,2017-05-12,2006-04-01,178177.0
2401,2018-06-12,2006-04-01,178088.0
2402,2006-06-14,2006-05-01,180385.0
2403,2006-07-14,2006-05-01,180339.0
2404,2006-08-11,2006-05-01,180457.0
2405,2007-03-29,2006-05-01,178759.0
2406,2007-06-13,2006-05-01,178287.0
2407,2007-07-13,2006-05-01,177991.0
2408,2008-02-15,2006-05-01,178521.0
2409,2008-04-30,2006-05-01,178073.0
2410,2009-04-30,2006-05-01,176761.0
2411,2010-02-17,2006-05-01,176673.0
2412,2010-04-30,2006-05-01,177476.0
2413,2011-02-15,2006-05-01,177564.0
2414,2011-04-29,2006-05-01,177323.0
2415,2012-04-30,2006-05-01,176959.0
2416,2013-05-31,2006-05-01,176970.0
2417,2015-05-13,2006-05-01,176930.0
2418,2016-05-13,2006-05-01,177061.0
2419,2017-05-12,2006-05-01,177111.0
2420,2018-06-12,2006-05-01,177200.0
2421,2006-07-19,2006-06-01,179835.0
2422,2006-08-11,2006-06-01,179374.0
2423,2006-09-14,2006-06-01,179159.0
2424,2007-02-16,2006-06-01,179071.0
2425,2007-03-29,2006-06-01,177482.0
2426,2007-07-13,2006-06-01,178042.0
2427,2007-08-13,2006-06-01,178107.0
2428,2008-02-15,2006-06-01,178548.0
2429,2008-04-30,2006-06-01,177372.0
2430,2009-02-18,2006-06-01,177548.0
2431,2009-04-30,2006-06-01,176295.0
2432,2010-02-17,2006-06-01,176121.0
2433,2010-04-30,2006-06-01,177004.0
2434,2011-02-15,2006-06-01,177092.0
2435,2011-04-29,2006-06-01,177105.0
2436,2012-04-30,2006-06-01,176712.0
2437,2013-05-31,2006-06-01,177195.0
2438,2015-05-13,2006-06-01,177167.0
2439,2016-05-13,2006-06-01,177286.0
2440,2017-05-12,2006-06-01,177281.0
2441,2018-06-12,2006-06-01,177343.0
2442,2006-08-16,2006-07-01,181073.0
2443,2006-09-14,2006-07-01,180783.0
2444,2006-10-13,2006-07-01,180814.0
2445,2007-03-29,2006-07-01,179118.0
2446,2007-08-13,2006-07-01,179245.0
2447,2007-09-14,2006-07-01,178953.0
2448,2008-02-15,2006-07-01,179218.0
2449,2008-04-30,2006-07-01,177944.0
2450,2009-02-18,2006-07-01,178119.0
2451,2009-04-30,2006-07-01,176814.0
2452,2010-02-17,2006-07-01,176639.0
2453,2010-04-30,2006-07-01,177539.0
2454,2011-04-29,2006-07-01,177509.0
2455,2012-04-30,2006-07-01,177263.0
2456,2013-05-31,2006-07-01,177514.0
2457,2015-05-13,2006-07-01,177332.0
2458,2016-05-13,2006-07-01,177041.0
2459,2017-05-12,2006-07-01,176977.0
2460,2018-06-12,2006-07-01,176937.0
2461,2006-09-15,2006-08-01,180772.0
2462,2006-10-13,2006-08-01,180528.0
2463,2006-11-14,2006-08-01,180366.0
2464,2006-11-30,2006-08-01,180408.0
2465,2007-02-16,2006-08-01,180319.0
2466,2007-03-29,2006-08-01,178728.0
2467,2007-09-14,2006-08-01,178609.0
2468,2007-10-12,2006-08-01,178691.0
2469,2008-04-30,2006-08-01,177565.0
2470,2009-02-18,2006-08-01,177739.0
2471,2009-04-30,2006-08-01,176332.0
2472,2010-02-17,2006-08-01,176245.0
2473,2010-04-30,2006-08-01,177132.0
2474,2011-02-15,2006-08-01,177045.0
2475,2011-04-29,2006-08-01,177292.0
2476,2012-04-30,2006-08-01,177036.0
2477,2013-05-31,2006-08-01,176966.0
2478,2014-05-13,2006-08-01,176963.0
2479,2015-05-13,2006-08-01,176781.0
2480,2016-05-13,2006-08-01,176888.0
2481,2017-05-12,2006-08-01,176896.0
2482,2018-06-12,2006-08-01,176983.0
2483,2006-10-18,2006-09-01,180644.0
2484,2006-11-14,2006-09-01,179814.0
2485,2006-11-30,2006-09-01,180156.0
2486,2006-12-13,2006-09-01,180226.0
2487,2007-03-29,2006-09-01,178578.0
2488,2007-10-12,2006-09-01,178640.0
2489,2007-11-14,2006-09-01,178620.0
2490,2008-02-15,2006-09-01,178444.0
2491,2008-04-30,2006-09-01,177045.0
2492,2009-02-18,2006-09-01,177132.0
2493,2009-04-30,2006-09-01,176052.0
2494,2010-02-17,2006-09-01,175965.0
2495,2010-04-30,2006-09-01,176647.0
2496,2011-02-15,2006-09-01,176734.0
2497,2011-04-29,2006-09-01,177429.0
2498,2012-04-30,2006-09-01,176897.0
2499,2013-05-31,2006-09-01,176966.0
2500,2014-05-13,2006-09-01,176968.0
2501,2015-05-13,2006-09-01,176865.0
2502,2016-05-13,2006-09-01,176759.0
2503,2017-05-12,2006-09-01,176875.0
2504,2018-06-12,2006-09-01,177002.0
2505,2006-11-16,2006-10-01,180304.0
2506,2006-11-30,2006-10-01,180389.0
2507,2006-12-13,2006-10-01,180999.0
2508,2007-01-12,2006-10-01,180733.0
2509,2007-02-16,2006-10-01,180643.0
2510,2007-03-29,2006-10-01,179376.0
2511,2007-11-14,2006-10-01,179198.0
2512,2007-12-13,2006-10-01,179890.0
2513,2008-02-15,2006-10-01,179801.0
2514,2008-04-30,2006-10-01,178160.0
2515,2009-04-30,2006-10-01,177291.0
2516,2010-02-17,2006-10-01,177379.0
2517,2010-04-30,2006-10-01,178021.0
2518,2011-02-15,2006-10-01,177933.0
2519,2011-04-29,2006-10-01,177779.0
2520,2012-04-30,2006-10-01,177586.0
2521,2013-05-31,2006-10-01,177712.0
2522,2014-05-13,2006-10-01,177713.0
2523,2015-05-13,2006-10-01,177579.0
2524,2016-05-13,2006-10-01,177531.0
2525,2017-05-12,2006-10-01,177513.0
2526,2018-06-12,2006-10-01,177544.0
2527,2006-12-15,2006-11-01,182876.0
2528,2007-01-12,2006-11-01,181771.0
2529,2007-02-14,2006-11-01,181490.0
2530,2007-02-16,2006-11-01,181310.0
2531,2007-03-29,2006-11-01,179908.0
2532,2007-12-13,2006-11-01,179774.0
2533,2008-01-15,2006-11-01,179825.0
2534,2008-02-15,2006-11-01,179647.0
2535,2008-04-30,2006-11-01,178341.0
2536,2009-02-18,2006-11-01,178165.0
2537,2009-04-30,2006-11-01,177811.0
2538,2010-02-17,2006-11-01,178075.0
2539,2010-04-30,2006-11-01,178545.0
2540,2011-04-29,2006-11-01,178032.0
2541,2012-04-30,2006-11-01,178204.0
2542,2013-05-31,2006-11-01,177992.0
2543,2015-05-13,2006-11-01,177828.0
2544,2016-05-13,2006-11-01,177850.0
2545,2017-05-12,2006-11-01,177826.0
2546,2018-06-12,2006-11-01,177854.0
2547,2007-01-18,2006-12-01,182379.0
2548,2007-02-14,2006-12-01,182666.0
2549,2007-03-13,2006-12-01,182601.0
2550,2007-03-29,2006-12-01,181135.0
2551,2008-01-15,2006-12-01,181425.0
2552,2008-02-13,2006-12-01,181547.0
2553,2008-02-15,2006-12-01,181100.0
2554,2008-04-30,2006-12-01,179704.0
2555,2009-04-30,2006-12-01,179267.0
2556,2010-02-17,2006-12-01,179443.0
2557,2010-04-30,2006-12-01,180379.0
2558,2011-04-29,2006-12-01,180287.0
2559,2012-04-30,2006-12-01,180016.0
2560,2013-05-31,2006-12-01,179742.0
2561,2014-05-13,2006-12-01,179744.0
2562,2015-05-13,2006-12-01,179530.0
2563,2016-05-13,2006-12-01,179370.0
2564,2017-05-12,2006-12-01,179355.0
2565,2018-06-12,2006-12-01,179089.0
2566,2007-02-21,2007-01-01,182334.0
2567,2007-03-13,2007-01-01,182212.0
2568,2007-03-29,2007-01-01,180804.0
2569,2007-04-16,2007-01-01,180765.0
2570,2008-02-13,2007-01-01,181486.0
2571,2008-02-15,2007-01-01,181130.0
2572,2008-03-13,2007-01-01,180604.0
2573,2008-04-30,2007-01-01,179615.0
2574,2009-02-18,2007-01-01,179596.0
2575,2009-04-30,2007-01-01,178429.0
2576,2010-02-17,2007-01-01,178607.0
2577,2010-04-30,2007-01-01,179304.0
2578,2011-02-15,2007-01-01,179298.0
2579,2011-04-29,2007-01-01,179238.0
2580,2012-02-17,2007-01-01,179187.0
2581,2012-04-30,2007-01-01,178601.0
2582,2013-05-31,2007-01-01,178622.0
2583,2014-05-13,2007-01-01,178627.0
2584,2015-05-13,2007-01-01,178589.0
